set,sol,state
b2_scip,ic97_potential__C:D__s0.json.gz,checked_feasible
b2_scip,ic97_potential__C:D__s1.json.gz,checked_feasible
b2_scip,ic97_potential__C:HEU>HOFF@25__s0.json.gz,checked_feasible
b2_scip,ic97_potential__C:HEU>HOFF@25__s1.json.gz,checked_feasible
b2_scip,ic97_potential__C:HEU__s0.json.gz,checked_feasible
b2_scip,ic97_potential__C:HEU__s1.json.gz,checked_feasible
b2_scip,ic97_potential__C:HOFF>HEU@stall20__s0.json.gz,checked_feasible
b2_scip,ic97_potential__C:HOFF>HEU@stall20__s1.json.gz,checked_feasible
b2_scip,ic97_potential__C:HOFF__s0.json.gz,checked_feasible
b2_scip,ic97_potential__C:HOFF__s1.json.gz,checked_feasible
b2_scip,ic97_potential__C:INF__s0.json.gz,checked_feasible
b2_scip,ic97_potential__C:INF__s1.json.gz,checked_feasible
b2_scip,ic97_potential__C:NOC__s0.json.gz,checked_feasible
b2_scip,ic97_potential__C:NOC__s1.json.gz,checked_feasible
b2_scip,ic97_potential__C:PSC>D@25__s0.json.gz,checked_feasible
b2_scip,ic97_potential__C:PSC>D@25__s1.json.gz,checked_feasible
b2_scip,ic97_potential__C:PSC__s0.json.gz,checked_feasible
b2_scip,ic97_potential__C:PSC__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:D+RST@25__s0.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:D+RST@25__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:D+RST@stall20__s0.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:D+RST@stall20__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:D>PSC@25__s0.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:D>PSC@25__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:D__s0.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:D__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:D__s2.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:D__s3.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:D__s4.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HEU>HOFF@25__s0.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HEU>HOFF@25__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HEU__s0.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HEU__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HEU__s2.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HEU__s3.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HEU__s4.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HOFF>HEU@stall20__s0.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HOFF>HEU@stall20__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HOFF__s0.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HOFF__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HOFF__s2.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HOFF__s3.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:HOFF__s4.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:INF__s0.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:INF__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:INF__s2.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:INF__s3.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:INF__s4.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:NOC__s0.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:NOC__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:NOC__s2.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:NOC__s3.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:NOC__s4.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:PSC>D@25__s0.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:PSC>D@25__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:PSC__s0.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:PSC__s1.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:PSC__s2.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:PSC__s3.json.gz,checked_feasible
b2_scip,istanbul-no-cutoff__C:PSC__s4.json.gz,checked_feasible
b2_scip,neos-1445765__C:D+RST@25__s0.json.gz,checked_feasible
b2_scip,neos-1445765__C:D+RST@25__s1.json.gz,checked_feasible
b2_scip,neos-1445765__C:D+RST@stall20__s0.json.gz,checked_feasible
b2_scip,neos-1445765__C:D+RST@stall20__s1.json.gz,checked_feasible
b2_scip,neos-1445765__C:D>PSC@25__s0.json.gz,checked_feasible
b2_scip,neos-1445765__C:D>PSC@25__s1.json.gz,checked_feasible
b2_scip,neos-1445765__C:D__s0.json.gz,checked_feasible
b2_scip,neos-1445765__C:D__s1.json.gz,checked_feasible
b2_scip,neos-1445765__C:D__s2.json.gz,checked_feasible
b2_scip,neos-1445765__C:D__s3.json.gz,checked_feasible
b2_scip,neos-1445765__C:D__s4.json.gz,checked_feasible
b2_scip,neos-1445765__C:HEU>HOFF@25__s0.json.gz,checked_feasible
b2_scip,neos-1445765__C:HEU>HOFF@25__s1.json.gz,checked_feasible
b2_scip,neos-1445765__C:HEU__s0.json.gz,checked_feasible
b2_scip,neos-1445765__C:HEU__s1.json.gz,checked_feasible
b2_scip,neos-1445765__C:HEU__s2.json.gz,checked_feasible
b2_scip,neos-1445765__C:HEU__s3.json.gz,checked_feasible
b2_scip,neos-1445765__C:HEU__s4.json.gz,checked_feasible
b2_scip,neos-1445765__C:HOFF>HEU@stall20__s0.json.gz,checked_feasible
b2_scip,neos-1445765__C:HOFF>HEU@stall20__s1.json.gz,checked_feasible
b2_scip,neos-1445765__C:HOFF__s0.json.gz,checked_feasible
b2_scip,neos-1445765__C:HOFF__s1.json.gz,checked_feasible
b2_scip,neos-1445765__C:HOFF__s2.json.gz,checked_feasible
b2_scip,neos-1445765__C:HOFF__s3.json.gz,checked_feasible
b2_scip,neos-1445765__C:HOFF__s4.json.gz,checked_feasible
b2_scip,neos-1445765__C:INF__s0.json.gz,checked_feasible
b2_scip,neos-1445765__C:INF__s1.json.gz,checked_feasible
b2_scip,neos-1445765__C:INF__s2.json.gz,checked_feasible
b2_scip,neos-1445765__C:INF__s3.json.gz,checked_feasible
b2_scip,neos-1445765__C:INF__s4.json.gz,checked_feasible
b2_scip,neos-1445765__C:NOC__s0.json.gz,checked_feasible
b2_scip,neos-1445765__C:NOC__s1.json.gz,checked_feasible
b2_scip,neos-1445765__C:NOC__s2.json.gz,checked_feasible
b2_scip,neos-1445765__C:NOC__s3.json.gz,checked_feasible
b2_scip,neos-1445765__C:NOC__s4.json.gz,checked_feasible
b2_scip,neos-1445765__C:PSC>D@25__s0.json.gz,checked_feasible
b2_scip,neos-1445765__C:PSC>D@25__s1.json.gz,checked_feasible
b2_scip,neos-1445765__C:PSC__s0.json.gz,checked_feasible
b2_scip,neos-1445765__C:PSC__s1.json.gz,checked_feasible
b2_scip,neos-1445765__C:PSC__s2.json.gz,checked_feasible
b2_scip,neos-1445765__C:PSC__s3.json.gz,checked_feasible
b2_scip,neos-1445765__C:PSC__s4.json.gz,checked_feasible
b2_scip,neos-1456979__C:D+RST@25__s0.json.gz,checked_feasible
b2_scip,neos-1456979__C:D+RST@25__s1.json.gz,checked_feasible
b2_scip,neos-1456979__C:D+RST@stall20__s0.json.gz,checked_feasible
b2_scip,neos-1456979__C:D+RST@stall20__s1.json.gz,checked_feasible
b2_scip,neos-1456979__C:D>PSC@25__s0.json.gz,checked_feasible
b2_scip,neos-1456979__C:D>PSC@25__s1.json.gz,checked_feasible
b2_scip,neos-1456979__C:D__s0.json.gz,checked_feasible
b2_scip,neos-1456979__C:D__s1.json.gz,checked_feasible
b2_scip,neos-1456979__C:D__s2.json.gz,checked_feasible
b2_scip,neos-1456979__C:D__s3.json.gz,checked_feasible
b2_scip,neos-1456979__C:D__s4.json.gz,checked_feasible
b2_scip,neos-1456979__C:HEU>HOFF@25__s0.json.gz,checked_feasible
b2_scip,neos-1456979__C:HEU>HOFF@25__s1.json.gz,checked_feasible
b2_scip,neos-1456979__C:HEU__s0.json.gz,checked_feasible
b2_scip,neos-1456979__C:HEU__s1.json.gz,checked_feasible
b2_scip,neos-1456979__C:HEU__s2.json.gz,checked_feasible
b2_scip,neos-1456979__C:HEU__s3.json.gz,checked_feasible
b2_scip,neos-1456979__C:HEU__s4.json.gz,checked_feasible
b2_scip,neos-1456979__C:HOFF>HEU@stall20__s0.json.gz,checked_feasible
b2_scip,neos-1456979__C:HOFF>HEU@stall20__s1.json.gz,checked_feasible
b2_scip,neos-1456979__C:HOFF__s0.json.gz,checked_feasible
b2_scip,neos-1456979__C:HOFF__s1.json.gz,checked_feasible
b2_scip,neos-1456979__C:HOFF__s2.json.gz,checked_feasible
b2_scip,neos-1456979__C:HOFF__s3.json.gz,checked_feasible
b2_scip,neos-1456979__C:HOFF__s4.json.gz,checked_feasible
b2_scip,neos-1456979__C:INF__s0.json.gz,checked_feasible
b2_scip,neos-1456979__C:INF__s1.json.gz,checked_feasible
b2_scip,neos-1456979__C:INF__s2.json.gz,checked_feasible
b2_scip,neos-1456979__C:INF__s3.json.gz,checked_feasible
b2_scip,neos-1456979__C:INF__s4.json.gz,checked_feasible
b2_scip,neos-1456979__C:NOC__s0.json.gz,checked_feasible
b2_scip,neos-1456979__C:NOC__s2.json.gz,checked_feasible
b2_scip,neos-1456979__C:NOC__s3.json.gz,checked_feasible
b2_scip,neos-1456979__C:NOC__s4.json.gz,checked_feasible
b2_scip,neos-1456979__C:PSC>D@25__s0.json.gz,checked_feasible
b2_scip,neos-1456979__C:PSC>D@25__s1.json.gz,checked_feasible
b2_scip,neos-1456979__C:PSC__s0.json.gz,checked_feasible
b2_scip,neos-1456979__C:PSC__s1.json.gz,checked_feasible
b2_scip,neos-1456979__C:PSC__s2.json.gz,checked_feasible
b2_scip,neos-1456979__C:PSC__s3.json.gz,checked_feasible
b2_scip,neos-1456979__C:PSC__s4.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:D+RST@25__s0.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:D+RST@25__s1.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:D+RST@stall20__s0.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:D+RST@stall20__s1.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:D>PSC@25__s0.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:D>PSC@25__s1.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:D__s0.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:D__s1.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:HEU>HOFF@25__s0.json.gz,checked_infeasible
b2_scip,neos-3046615-murg__C:HEU>HOFF@25__s1.json.gz,checked_infeasible
b2_scip,neos-3046615-murg__C:HEU__s0.json.gz,checked_infeasible
b2_scip,neos-3046615-murg__C:HEU__s1.json.gz,checked_infeasible
b2_scip,neos-3046615-murg__C:HOFF>HEU@stall20__s0.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:HOFF>HEU@stall20__s1.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:HOFF__s0.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:HOFF__s1.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:INF__s0.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:INF__s1.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:NOC__s0.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:NOC__s1.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:PSC>D@25__s0.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:PSC>D@25__s1.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:PSC__s0.json.gz,checked_feasible
b2_scip,neos-3046615-murg__C:PSC__s1.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:D+RST@25__s0.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:D+RST@25__s1.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:D+RST@stall20__s0.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:D+RST@stall20__s1.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:D>PSC@25__s0.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:D>PSC@25__s1.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:D__s0.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:D__s1.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:D__s2.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:D__s3.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:D__s4.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:HEU>HOFF@25__s0.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:HEU>HOFF@25__s1.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:HEU__s0.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:HEU__s1.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:HEU__s2.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:HEU__s3.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:HEU__s4.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:INF__s0.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:INF__s1.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:INF__s2.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:INF__s3.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:INF__s4.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:NOC__s0.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:NOC__s1.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:NOC__s2.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:NOC__s3.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:NOC__s4.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:PSC>D@25__s0.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:PSC>D@25__s1.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:PSC__s0.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:PSC__s1.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:PSC__s2.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:PSC__s3.json.gz,checked_feasible
b2_scip,neos-4722843-widden__C:PSC__s4.json.gz,checked_feasible
b2_scip,neos-860300__C:D+RST@25__s0.json.gz,checked_feasible
b2_scip,neos-860300__C:D+RST@25__s1.json.gz,checked_feasible
b2_scip,neos-860300__C:D+RST@stall20__s0.json.gz,checked_feasible
b2_scip,neos-860300__C:D+RST@stall20__s1.json.gz,checked_feasible
b2_scip,neos-860300__C:D>PSC@25__s0.json.gz,checked_feasible
b2_scip,neos-860300__C:D>PSC@25__s1.json.gz,checked_feasible
b2_scip,neos-860300__C:D__s0.json.gz,checked_feasible
b2_scip,neos-860300__C:D__s1.json.gz,checked_feasible
b2_scip,neos-860300__C:D__s2.json.gz,checked_feasible
b2_scip,neos-860300__C:D__s3.json.gz,checked_feasible
b2_scip,neos-860300__C:D__s4.json.gz,checked_feasible
b2_scip,neos-860300__C:HEU>HOFF@25__s0.json.gz,checked_feasible
b2_scip,neos-860300__C:HEU>HOFF@25__s1.json.gz,checked_feasible
b2_scip,neos-860300__C:HEU__s0.json.gz,checked_feasible
b2_scip,neos-860300__C:HEU__s1.json.gz,checked_feasible
b2_scip,neos-860300__C:HEU__s2.json.gz,checked_feasible
b2_scip,neos-860300__C:HEU__s3.json.gz,checked_feasible
b2_scip,neos-860300__C:HEU__s4.json.gz,checked_feasible
b2_scip,neos-860300__C:HOFF>HEU@stall20__s0.json.gz,checked_feasible
b2_scip,neos-860300__C:HOFF>HEU@stall20__s1.json.gz,checked_feasible
b2_scip,neos-860300__C:HOFF__s0.json.gz,checked_feasible
b2_scip,neos-860300__C:HOFF__s1.json.gz,checked_feasible
b2_scip,neos-860300__C:HOFF__s2.json.gz,checked_feasible
b2_scip,neos-860300__C:HOFF__s3.json.gz,checked_feasible
b2_scip,neos-860300__C:HOFF__s4.json.gz,checked_feasible
b2_scip,neos-860300__C:INF__s0.json.gz,checked_feasible
b2_scip,neos-860300__C:INF__s1.json.gz,checked_feasible
b2_scip,neos-860300__C:INF__s2.json.gz,checked_feasible
b2_scip,neos-860300__C:INF__s3.json.gz,checked_feasible
b2_scip,neos-860300__C:INF__s4.json.gz,checked_feasible
b2_scip,neos-860300__C:NOC__s0.json.gz,checked_feasible
b2_scip,neos-860300__C:NOC__s1.json.gz,checked_feasible
b2_scip,neos-860300__C:NOC__s2.json.gz,checked_feasible
b2_scip,neos-860300__C:NOC__s3.json.gz,checked_feasible
b2_scip,neos-860300__C:NOC__s4.json.gz,checked_feasible
b2_scip,neos-860300__C:PSC>D@25__s0.json.gz,checked_feasible
b2_scip,neos-860300__C:PSC>D@25__s1.json.gz,checked_feasible
b2_scip,neos-860300__C:PSC__s0.json.gz,checked_feasible
b2_scip,neos-860300__C:PSC__s1.json.gz,checked_feasible
b2_scip,neos-860300__C:PSC__s2.json.gz,checked_feasible
b2_scip,neos-860300__C:PSC__s3.json.gz,checked_feasible
b2_scip,neos-860300__C:PSC__s4.json.gz,checked_feasible
b2_scip,neos-873061__C:D+RST@25__s0.json.gz,checked_feasible
b2_scip,neos-873061__C:D+RST@25__s1.json.gz,checked_feasible
b2_scip,neos-873061__C:D+RST@stall20__s0.json.gz,checked_feasible
b2_scip,neos-873061__C:D+RST@stall20__s1.json.gz,checked_feasible
b2_scip,neos-873061__C:D>PSC@25__s0.json.gz,checked_feasible
b2_scip,neos-873061__C:D>PSC@25__s1.json.gz,checked_feasible
b2_scip,neos-873061__C:D__s0.json.gz,checked_feasible
b2_scip,neos-873061__C:D__s1.json.gz,checked_feasible
b2_scip,neos-873061__C:D__s2.json.gz,checked_feasible
b2_scip,neos-873061__C:D__s3.json.gz,checked_feasible
b2_scip,neos-873061__C:D__s4.json.gz,checked_feasible
b2_scip,neos-873061__C:HEU>HOFF@25__s0.json.gz,checked_feasible
b2_scip,neos-873061__C:HEU>HOFF@25__s1.json.gz,checked_feasible
b2_scip,neos-873061__C:HEU__s0.json.gz,checked_feasible
b2_scip,neos-873061__C:HEU__s1.json.gz,checked_feasible
b2_scip,neos-873061__C:HEU__s2.json.gz,checked_feasible
b2_scip,neos-873061__C:HEU__s3.json.gz,checked_feasible
b2_scip,neos-873061__C:HEU__s4.json.gz,checked_feasible
b2_scip,neos-873061__C:INF__s0.json.gz,checked_feasible
b2_scip,neos-873061__C:INF__s1.json.gz,checked_feasible
b2_scip,neos-873061__C:INF__s2.json.gz,checked_feasible
b2_scip,neos-873061__C:INF__s3.json.gz,checked_feasible
b2_scip,neos-873061__C:INF__s4.json.gz,checked_feasible
b2_scip,neos-873061__C:NOC__s0.json.gz,checked_feasible
b2_scip,neos-873061__C:NOC__s1.json.gz,checked_feasible
b2_scip,neos-873061__C:NOC__s2.json.gz,checked_feasible
b2_scip,neos-873061__C:NOC__s3.json.gz,checked_feasible
b2_scip,neos-873061__C:NOC__s4.json.gz,checked_feasible
b2_scip,neos-873061__C:PSC>D@25__s0.json.gz,checked_feasible
b2_scip,neos-873061__C:PSC>D@25__s1.json.gz,checked_feasible
b2_scip,neos-873061__C:PSC__s0.json.gz,checked_feasible
b2_scip,neos-873061__C:PSC__s1.json.gz,checked_feasible
b2_scip,neos-873061__C:PSC__s2.json.gz,checked_feasible
b2_scip,neos-873061__C:PSC__s3.json.gz,checked_feasible
b2_scip,neos-873061__C:PSC__s4.json.gz,checked_feasible
b2_scip,neos17__C:D+RST@25__s0.json.gz,checked_feasible
b2_scip,neos17__C:D+RST@25__s1.json.gz,checked_feasible
b2_scip,neos17__C:D+RST@stall20__s0.json.gz,checked_feasible
b2_scip,neos17__C:D+RST@stall20__s1.json.gz,checked_feasible
b2_scip,neos17__C:D>PSC@25__s0.json.gz,checked_feasible
b2_scip,neos17__C:D>PSC@25__s1.json.gz,checked_feasible
b2_scip,neos17__C:D__s0.json.gz,checked_feasible
b2_scip,neos17__C:D__s1.json.gz,checked_feasible
b2_scip,neos17__C:D__s2.json.gz,checked_feasible
b2_scip,neos17__C:D__s3.json.gz,checked_feasible
b2_scip,neos17__C:D__s4.json.gz,checked_feasible
b2_scip,neos17__C:HEU>HOFF@25__s0.json.gz,checked_feasible
b2_scip,neos17__C:HEU>HOFF@25__s1.json.gz,checked_feasible
b2_scip,neos17__C:HEU__s0.json.gz,checked_feasible
b2_scip,neos17__C:HEU__s1.json.gz,checked_feasible
b2_scip,neos17__C:HEU__s2.json.gz,checked_feasible
b2_scip,neos17__C:HEU__s3.json.gz,checked_feasible
b2_scip,neos17__C:HEU__s4.json.gz,checked_feasible
b2_scip,neos17__C:HOFF>HEU@stall20__s0.json.gz,checked_feasible
b2_scip,neos17__C:HOFF>HEU@stall20__s1.json.gz,checked_feasible
b2_scip,neos17__C:HOFF__s0.json.gz,checked_feasible
b2_scip,neos17__C:HOFF__s1.json.gz,checked_feasible
b2_scip,neos17__C:HOFF__s2.json.gz,checked_feasible
b2_scip,neos17__C:HOFF__s3.json.gz,checked_feasible
b2_scip,neos17__C:HOFF__s4.json.gz,checked_feasible
b2_scip,neos17__C:INF__s0.json.gz,checked_feasible
b2_scip,neos17__C:INF__s1.json.gz,checked_feasible
b2_scip,neos17__C:INF__s2.json.gz,checked_feasible
b2_scip,neos17__C:INF__s3.json.gz,checked_feasible
b2_scip,neos17__C:INF__s4.json.gz,checked_feasible
b2_scip,neos17__C:NOC__s0.json.gz,checked_feasible
b2_scip,neos17__C:NOC__s1.json.gz,checked_feasible
b2_scip,neos17__C:NOC__s2.json.gz,checked_feasible
b2_scip,neos17__C:NOC__s3.json.gz,checked_feasible
b2_scip,neos17__C:NOC__s4.json.gz,checked_feasible
b2_scip,neos17__C:PSC>D@25__s0.json.gz,checked_feasible
b2_scip,neos17__C:PSC>D@25__s1.json.gz,checked_feasible
b2_scip,neos17__C:PSC__s0.json.gz,checked_feasible
b2_scip,neos17__C:PSC__s1.json.gz,checked_feasible
b2_scip,neos17__C:PSC__s2.json.gz,checked_feasible
b2_scip,neos17__C:PSC__s3.json.gz,checked_feasible
b2_scip,neos17__C:PSC__s4.json.gz,checked_feasible
b2_scip,neos5__C:D+RST@25__s0.json.gz,checked_feasible
b2_scip,neos5__C:D+RST@25__s1.json.gz,checked_feasible
b2_scip,neos5__C:D+RST@stall20__s0.json.gz,checked_feasible
b2_scip,neos5__C:D+RST@stall20__s1.json.gz,checked_feasible
b2_scip,neos5__C:D>PSC@25__s0.json.gz,checked_feasible
b2_scip,neos5__C:D>PSC@25__s1.json.gz,checked_feasible
b2_scip,neos5__C:D__s0.json.gz,checked_feasible
b2_scip,neos5__C:D__s1.json.gz,checked_feasible
b2_scip,neos5__C:HEU>HOFF@25__s0.json.gz,checked_feasible
b2_scip,neos5__C:HEU>HOFF@25__s1.json.gz,checked_feasible
b2_scip,neos5__C:HEU__s0.json.gz,checked_feasible
b2_scip,neos5__C:HEU__s1.json.gz,checked_feasible
b2_scip,neos5__C:HOFF>HEU@stall20__s0.json.gz,checked_feasible
b2_scip,neos5__C:HOFF>HEU@stall20__s1.json.gz,checked_feasible
b2_scip,neos5__C:HOFF__s0.json.gz,checked_feasible
b2_scip,neos5__C:HOFF__s1.json.gz,checked_feasible
b2_scip,neos5__C:INF__s0.json.gz,checked_feasible
b2_scip,neos5__C:INF__s1.json.gz,checked_feasible
b2_scip,neos5__C:NOC__s0.json.gz,checked_feasible
b2_scip,neos5__C:NOC__s1.json.gz,checked_feasible
b2_scip,neos5__C:PSC>D@25__s0.json.gz,checked_feasible
b2_scip,neos5__C:PSC>D@25__s1.json.gz,checked_feasible
b2_scip,neos5__C:PSC__s0.json.gz,checked_feasible
b2_scip,neos5__C:PSC__s1.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:D+RST@25__s0.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:D+RST@25__s1.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:D+RST@stall20__s0.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:D+RST@stall20__s1.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:D>PSC@25__s0.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:D>PSC@25__s1.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:D__s0.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:D__s1.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:D__s2.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:D__s3.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:D__s4.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:HEU>HOFF@25__s0.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:HEU>HOFF@25__s1.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:HEU__s0.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:HEU__s1.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:HEU__s2.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:HEU__s3.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:HEU__s4.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:INF__s0.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:INF__s1.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:INF__s2.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:INF__s3.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:INF__s4.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:NOC__s0.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:NOC__s1.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:NOC__s2.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:NOC__s3.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:NOC__s4.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:PSC>D@25__s0.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:PSC>D@25__s1.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:PSC__s0.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:PSC__s1.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:PSC__s2.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:PSC__s3.json.gz,checked_feasible
b2_scip,opm2-z10-s4__C:PSC__s4.json.gz,checked_feasible
b2_scip,piperout-27__C:D+RST@25__s0.json.gz,checked_feasible
